user_id,attr,review_frequency,review_count,review1,review2,review3,review4,review5
404879,0,0.001189061,1,-1,-1,-1,-1,-1
404990,0,0.000636943,2,0,0,0,0,2
405187,0,0.001585414,4,2,0,0,0,2
405305,0,0.116666667,14,11,0,0,0,3
405470,0,0.01984127,10,0,0,0,0,10
405591,0,0.003870968,9,0,0,2,0,7
405895,0,0.001718213,1,-1,-1,-1,-1,-1
406092,0,0.001298139,3,0,0,0,1,2
406144,0,0.003154574,5,0,0,1,0,4
406166,0,0.026455026,15,7,0,7,0,1
406298,0,0.010230179,4,0,0,0,0,4
406348,0,0.009090909,1,-1,-1,-1,-1,-1
406642,0,0.003138075,3,0,1,1,0,1
406647,0,0.001540832,1,-1,-1,-1,-1,-1
406741,0,0.017185822,16,0,0,0,8,8
406850,0,0.004385965,1,-1,-1,-1,-1,-1
407139,0,0.003778338,6,0,0,4,1,1
407755,0,0.006756757,10,1,2,3,2,2
407810,0,0.005882353,12,0,2,1,7,2
408017,0,-1,1,-1,-1,-1,-1,-1
408031,0,0.005042017,3,0,0,2,0,1
408078,0,-1,1,-1,-1,-1,-1,-1
408080,0,0.001876877,5,0,0,0,1,4
408161,0,0.002538071,3,0,0,0,0,3
408197,0,-1,1,-1,-1,-1,-1,-1
408295,0,0.4,2,0,0,0,0,2
408421,0,0.008896797,5,2,2,0,0,1
408623,0,0.002836879,2,0,0,0,0,2
408678,0,0.001433692,2,0,0,0,1,1
408784,0,0.000472813,1,-1,-1,-1,-1,-1
408789,0,0.002854424,3,0,1,1,0,1
408840,0,0.003595685,9,1,3,1,3,1
408893,0,0.002506266,4,1,0,0,1,2
409143,0,0.007148531,9,4,2,1,0,2
409218,0,0.00128123,2,0,0,0,0,2
409312,0,0.004301075,10,2,2,3,1,2
409427,0,0.015625,4,2,1,0,0,1
409487,0,0.009637625,25,0,19,0,2,4
409500,0,0.005149331,5,0,0,0,0,5
409568,0,0.017391304,2,0,0,0,0,2
409571,0,0.001455604,4,0,0,1,0,3
409869,0,0.004464286,4,0,0,0,0,4
409964,0,0.003012048,1,-1,-1,-1,-1,-1
410049,0,0.022727273,1,-1,-1,-1,-1,-1
410174,0,0.003496503,5,0,0,0,0,5
410396,0,0.007407407,7,0,1,0,0,6
410454,0,0.001434034,3,0,0,0,0,3
410517,0,0.002358491,3,1,0,0,0,2
410561,0,0.52,13,7,1,0,2,3
410704,0,0.006131208,20,0,4,6,2,8
410708,0,0.004884005,4,0,0,0,0,4
410879,0,0.000966184,1,-1,-1,-1,-1,-1
410957,0,0.012399708,17,3,1,0,8,5
410974,0,0.040697674,7,0,0,0,0,7
410983,0,0.010612245,13,6,3,0,1,3
411091,0,0.004032258,2,1,0,0,0,1
411097,0,0.013986014,2,1,0,0,0,1
411216,0,0.114754098,7,0,0,0,0,7
411383,0,0.002385496,5,1,0,0,3,1
411466,0,0.00076746,2,0,0,0,0,2
411541,0,0.005813953,5,1,0,0,0,4
411550,1,0.001331558,2,0,0,1,0,1
411553,0,-1,1,-1,-1,-1,-1,-1
411555,0,0.013888889,2,0,0,0,1,1
411565,0,0.006501951,5,1,0,1,0,3
411577,0,0.002867677,7,0,0,0,0,7
411632,0,0.001122334,3,1,0,1,0,1
411679,0,0.000307692,1,-1,-1,-1,-1,-1
411705,0,0.020958084,7,0,0,0,0,7
411739,0,0.010315534,17,6,0,2,1,8
412300,0,0.01754386,9,5,2,0,1,1
412325,0,0.005434783,8,0,1,0,0,7
412410,0,0.058510638,11,10,0,0,0,1
412452,0,0.015873016,7,5,1,0,0,1
412479,0,0.013274336,3,1,0,1,0,1
412512,0,0.002004008,2,0,0,0,0,2
412578,1,0.191666667,23,2,0,0,2,19
412840,0,0.006337136,5,0,0,0,0,5
412922,0,0.017241379,3,0,0,1,0,2
413062,0,0.005405405,2,0,1,0,0,1
413325,1,0.222222222,2,1,0,0,0,1
413443,0,0.00501139,11,5,0,2,3,1
413447,0,0.032258065,2,1,0,0,0,1
413485,0,0.002012072,7,0,0,2,2,3
413556,1,0.005667182,11,0,0,0,5,6
413589,0,0.014652015,4,1,0,0,2,1
413713,0,0.00886918,4,0,0,0,0,4
413849,0,0.01578354,14,0,0,1,8,5
413969,0,0.00805153,10,0,0,0,2,8
413990,0,0.016129032,1,-1,-1,-1,-1,-1
414089,0,0.00203252,3,0,0,0,0,3
414148,0,0.001280956,3,1,0,0,1,1
414396,0,0.003584229,4,0,0,0,0,4
414482,0,0.072463768,5,0,0,0,0,5
414495,1,0.000630915,1,-1,-1,-1,-1,-1
414628,0,-1,1,-1,-1,-1,-1,-1
414653,0,0.021791768,9,3,2,2,0,2
414758,0,0.006451613,3,1,0,0,0,2
414792,0,-1,1,-1,-1,-1,-1,-1
414922,1,0.062745098,16,1,0,1,8,6
415152,0,0.008368201,2,0,1,0,0,1
415207,0,0.000917431,2,0,0,0,0,2
415247,0,-1,2,2,0,0,0,0
415302,0,-1,1,-1,-1,-1,-1,-1
415314,0,0.001310616,2,1,0,0,0,1
415334,1,0.002929688,6,0,1,1,0,4
415427,0,0.002496879,4,0,0,0,0,4
415440,0,0.000757002,1,-1,-1,-1,-1,-1
415447,1,0.018362663,24,21,2,0,0,1
415733,1,0.000956938,2,1,0,0,0,1
415958,0,0.001138304,4,1,0,0,0,3
416179,0,0.00087925,3,0,0,0,0,3
416189,0,0.009009009,2,0,0,1,0,1
416387,0,0.001145475,1,-1,-1,-1,-1,-1
416437,0,0.005025126,1,-1,-1,-1,-1,-1
416490,0,0.003921569,3,0,0,1,0,2
416579,1,0.032258065,2,0,0,0,0,2
416611,0,0.020408163,1,-1,-1,-1,-1,-1
416625,0,0.004255319,4,2,0,0,0,2
416753,0,0.064516129,4,1,0,1,1,1
416764,0,0.1,1,-1,-1,-1,-1,-1
417189,1,0.001776199,2,0,0,0,0,2
417273,0,0.000411184,1,-1,-1,-1,-1,-1
417573,0,0.007454739,7,0,0,0,0,7
417673,1,0.010903427,14,0,1,0,2,11
417744,0,0.001817081,3,0,0,0,0,3
417753,0,0.001118256,4,1,0,0,0,3
417804,0,0.002516356,5,2,0,0,1,2
417882,0,0.01459854,2,0,0,0,0,2
417892,0,0.001967213,3,1,0,0,0,2
418004,0,0.066202091,19,2,3,2,10,2
418104,1,0.714285714,5,3,0,0,0,2
418401,0,0.010638298,12,1,0,1,2,8
418439,0,0.010135135,3,0,2,0,0,1
418627,0,0.001857585,3,0,0,0,1,2
418667,1,0.001714531,4,1,0,0,0,3
418909,0,0.009927798,11,1,2,3,2,3
419206,0,0.142857143,1,-1,-1,-1,-1,-1
419419,1,0.004370282,11,0,0,0,1,10
419474,1,0.003215434,1,-1,-1,-1,-1,-1
419584,0,0.166666667,1,-1,-1,-1,-1,-1
420078,1,0.036078965,53,0,0,0,9,44
420231,0,0.001140251,1,-1,-1,-1,-1,-1
420595,0,0.001651982,3,1,0,0,0,2
420710,1,0.005148005,4,3,0,0,0,1
421044,0,-1,2,2,0,0,0,0
421050,0,0.010526316,1,-1,-1,-1,-1,-1
421056,1,0.003469211,4,0,0,0,0,4
421071,0,0.012110727,7,2,0,0,1,4
421098,0,0.004424779,1,-1,-1,-1,-1,-1
421110,0,0.000469704,1,-1,-1,-1,-1,-1
421156,0,0.008849558,1,-1,-1,-1,-1,-1
421167,0,0.001693002,3,0,0,0,1,2
421183,0,0.001391466,3,0,0,0,1,2
421226,0,0.007936508,8,0,0,0,0,8
421663,0,0.001459321,4,0,0,0,0,4
421747,0,0.002421308,1,-1,-1,-1,-1,-1
421844,0,0.076923077,1,-1,-1,-1,-1,-1
421884,0,0.000880282,1,-1,-1,-1,-1,-1
421905,0,0.01754386,3,0,1,0,0,2
421960,0,0.001369238,3,0,1,0,0,2
422171,0,0.004016064,1,-1,-1,-1,-1,-1
422415,0,0.005614035,8,0,0,0,0,8
422420,0,0.005530973,5,4,0,0,0,1
422426,0,0.010556622,11,1,0,1,0,9
422477,0,0.058252427,6,5,0,0,0,1
422725,0,0.002669514,5,2,0,0,0,3
422819,0,0.00684262,7,0,0,0,1,6
423481,1,0.026011561,9,0,0,0,0,9
423492,0,4,32,23,4,0,3,2
424195,0,0.005211047,10,1,2,0,0,7
424447,0,0.000528821,1,-1,-1,-1,-1,-1
424471,0,0.00617284,14,0,0,0,1,13
424722,0,0.001997603,5,3,1,0,0,1
425765,0,0.000529101,1,-1,-1,-1,-1,-1
426451,0,-1,1,-1,-1,-1,-1,-1
426452,0,0.023648649,14,6,2,3,2,1
426886,0,0.004444444,1,-1,-1,-1,-1,-1
426887,0,0.000892857,2,0,0,1,0,1
428735,0,0.01181592,19,12,0,0,3,4
431006,0,0.041666667,5,0,3,0,0,2
431052,0,0.002083333,3,0,0,1,1,1
431065,0,0.008522727,3,1,0,0,0,2
431080,0,0.001142857,1,-1,-1,-1,-1,-1
431553,0,0.005390836,6,0,0,0,0,6
431576,0,0.005338078,6,0,0,0,0,6
431589,0,0.013452915,3,0,1,0,0,2
431883,0,-1,1,-1,-1,-1,-1,-1
431969,0,0.03125,3,0,0,0,2,1
432014,0,0.001615074,6,0,0,3,1,2
432591,0,-1,1,-1,-1,-1,-1,-1
432594,0,0.000459348,1,-1,-1,-1,-1,-1
433113,0,0.000933416,3,0,0,0,0,3
435097,0,0.036585366,3,0,0,0,1,2
435569,0,0.04,3,2,0,0,0,1
435801,0,0.001769129,4,0,2,0,0,2
436300,0,0.036363636,2,1,0,0,0,1
436309,0,0.000903342,1,-1,-1,-1,-1,-1
436314,0,0.003799392,5,0,0,0,0,5
436754,0,0.00166113,2,1,0,0,0,1
436760,0,0.166666667,1,-1,-1,-1,-1,-1
436772,0,0.002558854,5,0,0,1,0,4
436810,0,0.001424501,2,0,0,0,0,2
437046,0,0.007974482,5,0,3,0,0,2
437997,0,0.166666667,1,-1,-1,-1,-1,-1
438001,0,0.421052632,8,3,1,0,0,4
438006,0,0.008714597,4,0,0,3,0,1
438227,0,0.012770138,13,7,0,0,2,4
438754,0,0.006993007,6,0,4,1,0,1
439018,0,0.03030303,2,0,0,0,1,1
441675,0,0.006410256,3,0,0,0,0,3
442998,1,0.003703704,4,2,1,0,0,1
443007,0,0.010989011,1,-1,-1,-1,-1,-1
443013,0,0.012048193,1,-1,-1,-1,-1,-1
444109,0,0.004289216,7,2,2,0,0,3
445582,0,0.002787068,5,0,0,0,0,5
447321,0,0.019047619,12,6,0,2,2,2
447340,0,-1,1,-1,-1,-1,-1,-1
448189,0,0.018691589,12,0,1,5,3,3
449289,0,-1,1,-1,-1,-1,-1,-1
449954,0,0.000823045,1,-1,-1,-1,-1,-1
450406,0,-1,2,2,0,0,0,0
451255,0,0.000905797,1,-1,-1,-1,-1,-1
453417,0,0.000900901,1,-1,-1,-1,-1,-1
455203,0,0.8,4,3,0,0,0,1
456730,0,-1,1,-1,-1,-1,-1,-1
458506,0,0.175,7,2,3,0,0,2
467068,0,-1,4,4,0,0,0,0
469423,1,0.171532847,47,0,0,3,28,16
470294,1,0.082644628,10,5,2,0,0,3
470301,0,0.006868132,10,0,8,0,0,2
475737,0,0.005312085,8,0,0,0,0,8
479087,0,0.002945508,2,0,0,0,0,2
482037,0,0.003236246,3,0,0,0,1,2
483143,1,0.217821782,44,0,0,0,28,16
491141,1,0.001085187,2,1,0,0,0,1
491145,1,0.002362205,6,0,0,5,0,1
491149,1,0.003215434,5,0,4,0,0,1
491152,1,0.010245902,5,0,0,0,4,1
491175,1,0.004728132,18,4,5,8,0,1
491215,1,0.007322654,16,0,11,0,3,2
491218,1,0.004224757,10,0,1,2,4,3
491223,1,0.023054755,8,0,0,0,2,6
491234,1,0.001692763,4,0,0,2,0,2
491244,1,0.002890173,1,-1,-1,-1,-1,-1
491256,1,0.001971091,6,0,3,0,0,3
491261,1,0.000881057,1,-1,-1,-1,-1,-1
491264,1,0.00130039,1,-1,-1,-1,-1,-1
491269,1,0.00295421,6,0,2,0,0,4
491271,1,0.004374453,5,0,0,1,1,3
491297,1,0.005057803,7,3,0,1,1,2
491298,1,0.00087108,1,-1,-1,-1,-1,-1
491304,1,0.002202643,5,0,0,4,0,1
491312,1,0.004037685,12,0,5,0,4,3
491340,1,0.001808318,1,-1,-1,-1,-1,-1
491341,1,0.001010782,3,0,1,0,0,2
491346,1,0.003364172,4,3,0,0,0,1
491358,1,0.008080808,8,0,2,0,0,6
491371,1,0.016798419,17,0,9,0,0,8
491372,1,0.002559509,10,3,3,2,0,2
491382,1,0.003734827,8,1,0,0,0,7
491406,1,0.001493652,2,0,0,0,0,2
491418,1,0.015564202,4,2,1,0,0,1
491431,0,0.000816993,1,-1,-1,-1,-1,-1
491434,1,0.002222222,5,0,0,3,0,2
491448,1,0.002463054,2,0,0,0,0,2
491451,1,0.002011061,4,0,0,0,0,4
491452,1,0.008006405,10,0,0,0,0,10
491459,0,0.003152088,4,1,1,1,0,1
491485,1,0.002503756,5,0,0,0,4,1
491504,1,0.005188067,4,1,0,0,0,3
491505,1,0.009345794,2,0,0,0,1,1
491510,1,0.00210084,1,-1,-1,-1,-1,-1
491512,1,0.001432665,3,0,0,0,1,2
491520,1,0.003843198,5,0,0,0,3,2
491525,1,0.005750131,11,7,0,0,2,2
491539,1,0.000296384,1,-1,-1,-1,-1,-1
491542,1,0.004846527,3,1,0,1,0,1
491544,1,0.006128703,6,0,2,1,1,2
491545,1,0.000710985,2,0,0,0,0,2
491548,1,0.001938611,6,0,0,0,0,6
491549,0,0.01986755,9,0,2,0,6,1
491567,1,0.00076746,2,0,0,0,0,2
491574,1,0.001511716,2,0,0,0,0,2
491599,1,0.02661597,7,5,0,0,1,1
491600,0,0.000906618,1,-1,-1,-1,-1,-1
491613,1,0.002923977,7,0,3,2,1,1
491622,1,0.004926108,5,2,1,0,1,1
491643,1,0.023809524,3,0,0,0,0,3
491646,1,0.000800641,3,2,0,0,0,1
491668,1,0.002163332,4,0,0,0,0,4
491687,1,0.003326996,14,0,12,0,0,2
491688,1,0.007541478,30,0,11,10,4,5
491693,1,0.003275109,9,1,4,0,3,1
491698,1,0.012313105,14,0,7,5,0,2
491706,1,0.054054054,4,0,0,0,0,4
491727,0,0.002461034,3,2,0,0,0,1
491731,1,0.003045685,9,0,0,0,0,9
491732,1,0.010958904,4,0,0,0,0,4
491738,1,0.00199005,2,0,0,0,0,2
491744,1,0.001863933,8,0,0,0,2,6
491764,0,0.00569981,9,5,1,0,1,2
491773,1,0.003234501,12,0,3,6,2,1
491780,1,0.001317523,1,-1,-1,-1,-1,-1
491796,1,0.001383126,5,0,0,0,4,1
491805,1,0.002314815,5,0,4,0,0,1
491808,1,0.004548039,8,0,1,0,0,7
491809,1,0.001345895,2,0,0,1,0,1
491839,1,0.003497615,11,0,1,0,0,10
491856,1,0.00388601,3,0,0,0,0,3
491867,1,0.01010101,4,0,0,0,0,4
491885,1,0.001026431,4,0,3,0,0,1
491911,1,0.002176871,8,0,0,2,2,4
491913,1,0.0078125,9,0,0,7,0,2
491915,1,0.003389831,11,0,5,3,0,3
491916,1,0.001303215,3,0,0,0,0,3
491919,1,0.00396376,7,2,1,0,2,2
491927,1,0.003097893,10,0,0,0,4,6
491936,1,0.007795889,11,0,0,0,0,11
491957,1,0.000539374,1,-1,-1,-1,-1,-1
491968,1,0.001573152,3,0,1,0,0,2
492005,0,0.005076142,1,-1,-1,-1,-1,-1
492010,1,0.002416043,10,2,2,4,0,2
492018,1,0.005084746,3,0,0,0,0,3
492024,1,0.004363348,11,0,0,0,10,1
492034,1,0.0027833,7,4,2,0,0,1
492044,1,0.010309278,2,0,0,0,1,1
492056,0,-1,1,-1,-1,-1,-1,-1
492061,1,0.002803083,4,0,1,0,0,3
492084,1,0.004310345,1,-1,-1,-1,-1,-1
492089,1,0.00180424,4,0,0,2,0,2
492093,1,0.008347245,5,0,0,0,1,4
492095,1,0.002067183,8,0,2,1,1,4
492099,0,0.001026694,1,-1,-1,-1,-1,-1
492100,1,0.005274725,12,3,2,2,0,5
492117,1,0.005528256,9,0,0,8,0,1
492124,1,0.001473297,4,0,0,0,0,4
492125,1,0.002047083,6,0,0,3,1,2
492128,0,0.002467613,4,2,1,0,0,1
492143,1,0.005405405,8,0,0,0,1,7
492149,1,0.005012531,4,0,0,0,3,1
492166,1,0.003937008,11,2,0,0,0,9
492183,1,0.003476749,8,0,5,1,0,2
492196,1,0.004576659,6,1,3,0,1,1
492213,0,0.011904762,1,-1,-1,-1,-1,-1
492214,1,0.015080113,16,4,1,2,7,2
492218,1,0.00119976,4,0,0,0,1,3
492237,0,0.00228833,1,-1,-1,-1,-1,-1
492246,1,0.012433393,7,0,0,0,1,6
492253,1,0.00309119,8,7,0,0,0,1
492258,1,0.003386005,3,0,0,0,0,3
492266,1,0.003392706,8,0,3,1,2,2
492271,1,0.003582395,7,3,1,1,1,1
492280,1,0.003450259,6,0,0,0,2,4
492288,1,0.002365464,4,0,0,1,0,3
492301,1,0.004385965,2,0,0,0,0,2
492308,1,0.012070566,13,0,0,0,0,13
492309,1,0.005141388,8,7,0,0,0,1
492321,1,0.001783326,4,0,0,0,0,4
492325,1,0.008163265,10,0,3,3,1,3
492334,1,0.00255102,1,-1,-1,-1,-1,-1
492339,1,0.00297442,10,0,0,0,0,10
492341,1,0.003568243,4,0,0,0,0,4
492345,1,0.003549246,4,0,0,0,0,4
492347,1,0.020257827,11,4,2,0,0,5
492352,1,0.00296077,8,2,0,0,4,2
492360,0,0.008461538,11,0,1,1,1,8
492377,1,0.002061147,6,0,0,0,0,6
492387,1,0.002150538,3,0,1,0,0,2
492390,1,0.00140746,2,0,0,0,1,1
492419,1,0.000543183,1,-1,-1,-1,-1,-1
492447,0,0.000814332,2,0,0,0,0,2
492456,0,0.002733485,6,0,3,1,0,2
492465,1,0.005181347,1,-1,-1,-1,-1,-1
492477,0,0.005239521,7,0,0,1,0,6
492483,1,0.000781861,1,-1,-1,-1,-1,-1
492487,1,0.000892459,2,0,1,0,0,1
492501,1,0.002739726,4,1,0,0,0,3
492503,1,0.022522523,5,0,3,0,1,1
492506,1,0.009546539,4,0,0,2,0,2
492525,1,0.002037179,8,0,2,3,1,2
492528,1,0.004655493,5,2,2,0,0,1
492533,1,0.001394311,5,1,0,0,0,4
492540,1,0.005649718,8,0,0,5,0,3
492543,1,0.003055768,8,0,0,0,0,8
492554,0,0.005509642,4,0,0,1,2,1
492566,0,0.005089059,6,1,0,2,1,2
492568,1,0.002912056,5,1,1,0,0,3
492569,1,0.001842186,6,0,0,0,4,2
492575,1,0.00255102,5,0,0,0,2,3
492580,1,0.002904163,6,0,4,0,0,2
492590,1,0.005154639,3,0,0,0,0,3
492605,1,0.007649513,11,0,0,0,1,10
492613,1,0.003910068,16,0,1,4,2,9
492616,1,0.005317381,16,2,1,1,7,5
492619,1,0.000784621,2,0,0,0,0,2
492621,1,0.104477612,7,0,0,4,0,3
492645,1,0.007371007,6,0,2,0,0,4
492649,1,0.001904762,2,0,0,0,1,1
492656,1,0.001693002,3,0,0,1,0,2
492661,0,0.004571429,4,0,0,0,2,2
492671,1,0.001042753,1,-1,-1,-1,-1,-1
492687,0,0.009242144,5,0,0,0,0,5
492691,1,0.003484321,1,-1,-1,-1,-1,-1
492693,0,0.000779727,2,0,0,0,0,2
492694,1,0.001156961,3,0,0,0,2,1
492703,0,0.003194888,2,0,0,0,0,2
492706,1,0.008994916,23,0,6,1,0,16
492743,1,0.001473477,3,0,0,0,0,3
492754,1,0.001440922,2,0,0,0,0,2
492762,0,0.004559271,3,0,0,2,0,1
492766,0,0.000879507,1,-1,-1,-1,-1,-1
492768,1,0.004724409,6,0,0,3,0,3
492774,1,0.00115119,3,0,1,0,0,2
492776,1,0.004043127,3,0,0,0,0,3
492806,1,0.000377786,1,-1,-1,-1,-1,-1
492811,1,0.002217295,4,0,0,0,2,2
492822,0,0.005714286,2,0,0,0,0,2
492824,1,0.006618532,11,0,4,0,0,7
492842,1,0.00036523,1,-1,-1,-1,-1,-1
492846,1,0.012021858,22,0,1,1,7,13
492848,1,0.002218935,3,0,2,0,0,1
492861,1,0.004306632,5,0,4,0,0,1
492875,1,0.000616523,2,1,0,0,0,1
492879,1,0.017667845,5,0,0,0,0,5
492888,1,0.0016,1,-1,-1,-1,-1,-1
492897,1,0.008578431,7,4,0,0,1,2
492925,1,0.03187251,8,0,0,7,0,1
492951,1,0.002194587,6,4,0,0,1,1
492968,1,0.002010724,6,1,0,0,0,5
492996,1,0.005081301,10,2,0,2,0,6
492998,1,0.002087683,1,-1,-1,-1,-1,-1
493022,1,0.006633499,4,0,0,0,2,2
493024,1,0.008547009,4,0,0,0,0,4
493039,1,0.001092498,3,0,0,0,2,1
493051,0,0.003449465,10,3,0,5,0,2
493060,1,-1,1,-1,-1,-1,-1,-1
493095,1,0.000771605,2,0,0,0,0,2
493109,1,0.00152207,3,0,0,0,0,3
493121,1,0.031055901,5,0,0,0,0,5
493133,1,0.002376238,6,0,3,0,0,3
493138,0,0.000461255,1,-1,-1,-1,-1,-1
493141,1,0.000547196,2,0,0,1,0,1
493144,0,0.000948767,1,-1,-1,-1,-1,-1
493161,0,0.001133787,1,-1,-1,-1,-1,-1
493165,1,0.003120125,2,0,0,0,0,2
493166,0,0.002169197,2,0,0,0,0,2
493171,1,0.002858504,6,2,2,0,1,1
493174,1,0.002757353,3,0,0,0,0,3
493175,1,0.020833333,3,0,0,0,0,3
493176,1,0.006355932,3,1,0,0,1,1
493208,1,0.002508361,3,0,0,2,0,1
493211,0,0.001257862,3,0,0,0,0,3
493217,1,0.00165071,5,0,0,0,3,2
493219,0,0.001329787,2,0,0,0,0,2
493264,1,0.002354326,8,0,3,0,0,5
493265,1,0.002808989,1,-1,-1,-1,-1,-1
493272,1,0.011376564,10,0,5,3,1,1
493291,1,0.011764706,5,0,0,0,0,5
493296,1,0.006502555,14,0,3,0,0,11
493313,0,0.001195695,3,0,0,0,0,3
493330,1,0.003536068,5,0,0,0,3,2
493333,1,0.002361673,7,3,0,1,0,3
493336,1,0.003301692,8,1,0,0,0,7
493339,0,0.75,3,0,0,0,0,3
493341,1,0.002798507,6,0,0,1,0,5
493371,1,0.002309469,5,0,0,0,0,5
493373,1,0.004934211,3,0,0,1,0,2
493384,1,0.006369427,5,0,1,1,0,3
493425,1,0.008350731,16,7,1,5,1,2
493435,1,0.006960557,3,0,0,0,0,3
493436,1,0.013297872,10,0,0,0,9,1
493439,1,0.003305005,7,2,0,0,3,2
493465,1,0.000714286,2,1,0,0,0,1
493481,1,0.00286123,4,3,0,0,0,1
493482,0,0.00432526,5,0,0,0,0,5
493504,1,0.008754209,13,0,0,0,0,13
493505,1,0.01901566,17,0,1,3,11,2
493527,0,0.095238095,6,1,4,0,0,1
493536,0,-1,2,2,0,0,0,0
493537,1,0.00083612,2,0,0,0,0,2
493541,1,0.002898551,2,0,0,0,0,2
493549,0,0.001075269,4,0,0,0,0,4
493550,1,0.005545287,6,0,0,0,0,6
493556,0,0.001492537,2,1,0,0,0,1
493560,1,0.007561437,8,0,0,0,7,1
493580,0,0.002173913,1,-1,-1,-1,-1,-1
493588,1,0.005150846,14,1,0,0,12,1
493590,1,0.00729927,5,1,2,0,1,1
493602,1,0.005602241,4,2,0,0,0,2
493606,1,0.00239521,2,0,0,0,0,2
493620,1,0.009465855,28,15,3,2,3,5
493624,1,0.004662005,16,10,0,4,0,2
493632,0,0.011527378,4,3,0,0,0,1
493639,1,0.003629764,4,0,0,0,3,1
493663,1,0.008474576,19,8,0,0,0,11
493671,1,0.003957784,3,0,0,0,0,3
493677,1,0.000720461,1,-1,-1,-1,-1,-1
493679,1,0.001486989,2,1,0,0,0,1
493696,0,0.00810537,8,0,0,0,0,8
493697,1,0.004446421,10,2,0,0,3,5
493713,0,0.000848176,2,0,0,0,1,1
493724,1,0.006359895,17,4,10,0,0,3
493732,1,0.001550388,2,0,0,0,0,2
493746,0,-1,1,-1,-1,-1,-1,-1
493765,1,0.002212389,2,0,0,0,0,2
493778,1,0.001207729,1,-1,-1,-1,-1,-1
493784,1,0.018703242,15,4,4,1,0,6
493797,0,0.015873016,1,-1,-1,-1,-1,-1
493806,1,0.002795899,3,0,0,0,2,1
493807,1,0.003298153,5,4,0,0,0,1
493815,1,0.011457379,25,5,8,5,0,7
493816,1,0.005859375,9,0,0,0,7,2
493820,1,0.003018868,4,0,0,0,1,3
493848,1,0.009328358,10,4,3,1,0,2
493874,1,0.004037685,6,0,1,1,0,4
493879,1,0.006015399,25,8,5,0,5,7
493891,1,0.0015,3,0,0,0,0,3
493926,1,0.006510417,5,0,0,3,0,2
493934,1,0.000990589,2,0,0,1,0,1
493939,1,0.001180638,1,-1,-1,-1,-1,-1
493951,1,0.004029937,7,0,1,4,1,1
493958,1,0.008474576,7,5,0,0,0,2
493961,1,0.001690141,3,0,0,0,0,3
493964,1,0.004721435,15,4,0,7,1,3
493982,1,0.002796421,5,0,1,1,1,2
493986,1,0.003351615,11,0,7,0,2,2
494020,1,0.003980892,5,1,1,2,0,1
494022,1,0.002702703,6,0,0,3,2,1
494042,0,0.001102536,1,-1,-1,-1,-1,-1
494047,1,0.00295421,8,0,5,2,0,1
494053,1,0.003067485,5,0,1,1,0,3
494071,1,0.005020921,12,0,0,0,9,3
494076,1,0.000573394,1,-1,-1,-1,-1,-1
494098,1,0.021226415,9,0,0,0,6,3
494117,1,0.001572327,1,-1,-1,-1,-1,-1
494118,1,0.004878049,1,-1,-1,-1,-1,-1
494149,0,0.002568493,3,1,0,0,0,2
494170,1,0.011017838,21,0,12,1,4,4
494181,1,0.001621622,3,0,0,0,0,3
494183,1,0.002358491,5,0,0,0,3,2
494189,0,0.000581395,1,-1,-1,-1,-1,-1
494201,1,0.008436445,15,0,0,0,0,15
494211,1,0.001268231,2,0,0,0,1,1
494219,1,0.005291005,3,2,0,0,0,1
494239,1,0.004820333,11,0,2,5,0,4
494251,1,0.00174216,7,0,3,0,1,3
494255,1,0.005775578,7,1,0,3,0,3
494269,1,0.014084507,2,0,0,1,0,1
494271,1,0.006381621,10,5,0,0,0,5
494294,1,0.007926024,12,0,0,7,0,5
494303,0,0.025641026,1,-1,-1,-1,-1,-1
494308,1,0.003169572,2,0,0,0,0,2
494316,1,0.001948558,5,0,0,3,0,2
494337,0,0.009146341,3,2,0,0,0,1
494364,1,0.001892744,3,0,0,1,1,1
494375,1,0.00172117,2,0,0,0,0,2
494388,1,0.006521739,9,0,0,0,7,2
494390,1,0.004392971,11,2,0,1,1,7
494393,1,0.000856898,3,0,0,2,0,1
494395,1,0.222222222,8,0,0,0,0,8
494399,1,0.021164021,8,0,0,0,0,8
494401,1,0.001180638,1,-1,-1,-1,-1,-1
494417,1,0.012678288,16,0,2,6,0,8
494438,1,0.002754821,1,-1,-1,-1,-1,-1
494443,1,0.016632017,8,0,0,0,0,8
494451,1,0.005131965,7,0,0,0,6,1
494459,0,-1,1,-1,-1,-1,-1,-1
494470,1,0.003372049,9,0,0,1,5,3
494476,1,0.000974659,2,0,0,0,0,2
494489,1,0.001508296,3,0,0,0,0,3
494505,1,0.005681818,5,0,0,0,0,5
494529,1,0.001529052,5,0,1,0,0,4
494544,1,0.008948546,4,0,0,1,1,2
494546,1,0.010954617,7,1,0,4,1,1
494552,0,0.002714932,3,0,0,0,0,3
494567,0,0.012605042,12,1,1,2,4,4
494570,1,0.002880807,8,0,0,2,4,2
494574,1,0.003754266,11,0,0,0,2,9
494575,1,0.006060606,5,0,0,4,0,1
494605,1,0.004539827,11,0,1,1,6,3
494615,1,0.002364066,4,0,0,0,0,4
494620,1,0.007048458,8,0,3,1,3,1
494622,1,0.003351206,5,1,0,0,2,2
494629,1,0.001453488,2,0,0,0,0,2
494637,1,0.001670379,3,0,0,1,1,1
494650,1,0.003115265,6,0,0,3,1,2
494663,1,0.001373626,4,1,0,0,2,1
